year,stock,capture,effort
1986,Leiognathidae,17876,652597695.7
1986,Lutjanidae,7087,652597695.7
1986,Mullidae,830,652597695.7
1986,Percoidei,11387,652597695.7
1986,Polynemidae,5340,652597695.7
1986,Serranidae,12388,652597695.7
1986,Siganus spp,4916,652597695.7
1986,Tenualosa ilisha,7432,652597695.7
1986,Upeneus spp,11910,652597695.7
1987,Cynoglossidae,1696,773024170.2
1987,Leiognathidae,9677,773024170.2
1987,Lutjanidae,8432,773024170.2
1987,Mullidae,1338,773024170.2
1987,Percoidei,13643,773024170.2
1987,Polynemidae,4890,773024170.2
1987,Serranidae,13462,773024170.2
1987,Siganus spp,5087,773024170.2
1987,Tenualosa ilisha,6191,773024170.2
1987,Upeneus spp,9225,773024170.2
1988,Cynoglossidae,1774,991536654.4
1988,Leiognathidae,5408,991536654.4
1988,Lutjanidae,9346,991536654.4
1988,Mullidae,679,991536654.4
1988,Percoidei,22338,991536654.4
1988,Polynemidae,19325,991536654.4
1988,Serranidae,13690,991536654.4
1988,Siganus spp,6015,991536654.4
1988,Tenualosa ilisha,6632,991536654.4
1988,Upeneus spp,22367,991536654.4
1989,Cynoglossidae,1503,937900007.2
1989,Leiognathidae,10839,937900007.2
1989,Lutjanidae,8542,937900007.2
1989,Mullidae,491,937900007.2
1989,Percoidei,25678,937900007.2
1989,Polynemidae,18296,937900007.2
1989,Serranidae,14668,937900007.2
1989,Siganus spp,7452,937900007.2
1989,Tenualosa ilisha,5957,937900007.2
1989,Upeneus spp,19845,937900007.2
1990,Cynoglossidae,2186,1187032762
1990,Leiognathidae,11341,1187032762
1990,Lutjanidae,7751,1187032762
1990,Mullidae,1578,1187032762
1990,Percoidei,19521,1187032762
1990,Polynemidae,3527,1187032762
1990,Serranidae,13648,1187032762
1990,Siganus spp,8031,1187032762
1990,Tenualosa ilisha,5716,1187032762
1990,Upeneus spp,16026,1187032762
1991,Cynoglossidae,4545,940401513.1
1991,Leiognathidae,8681,940401513.1
1991,Lutjanidae,9007,940401513.1
1991,Mullidae,1431,940401513.1
1991,Percoidei,48821,940401513.1
1991,Polynemidae,12870,940401513.1
1991,Serranidae,12473,940401513.1
1991,Siganus spp,8965,940401513.1
1991,Tenualosa ilisha,4875,940401513.1
1991,Upeneus spp,26470,940401513.1
1992,Cynoglossidae,4064,1285743499
1992,Leiognathidae,8675,1285743499
1992,Lutjanidae,8958,1285743499
1992,Mullidae,1266,1285743499
1992,Percoidei,48705,1285743499
1992,Polynemidae,20493,1285743499
1992,Serranidae,14572,1285743499
1992,Siganus spp,8949,1285743499
1992,Tenualosa ilisha,4885,1285743499
1992,Upeneus spp,27221,1285743499
1993,Cynoglossidae,3701,1268474305
1993,Leiognathidae,11771,1268474305
1993,Lutjanidae,11258,1268474305
1993,Mullidae,1264,1268474305
1993,Percoidei,11071,1268474305
1993,Polynemidae,7186,1268474305
1993,Serranidae,15511,1268474305
1993,Siganus spp,6727,1268474305
1993,Tenualosa ilisha,4978,1268474305
1993,Upeneus spp,10023,1268474305
1994,Cynoglossidae,3652,1441768998
1994,Leiognathidae,10457,1441768998
1994,Lutjanidae,14990,1441768998
1994,Mullidae,1425,1441768998
1994,Percoidei,9392,1441768998
1994,Polynemidae,5417,1441768998
1994,Serranidae,15652,1441768998
1994,Siganus spp,7220,1441768998
1994,Tenualosa ilisha,4658,1441768998
1994,Upeneus spp,12690,1441768998
1995,Cynoglossidae,2075,1144534889
1995,Leiognathidae,7915,1144534889
1995,Lutjanidae,13934,1144534889
1995,Mullidae,1258,1144534889
1995,Percoidei,11799,1144534889
1995,Polynemidae,3837,1144534889
1995,Serranidae,13671,1144534889
1995,Siganus spp,9522,1144534889
1995,Tenualosa ilisha,4226,1144534889
1995,Upeneus spp,11780,1144534889
1996,Cynoglossidae,2286,1421889675
1996,Leiognathidae,11074,1421889675
1996,Lutjanidae,12260,1421889675
1996,Mullidae,1025,1421889675
1996,Percoidei,90233,1421889675
1996,Polynemidae,1823,1421889675
1996,Serranidae,13858,1421889675
1996,Siganus spp,10995,1421889675
1996,Tenualosa ilisha,5547,1421889675
1996,Upeneus spp,10814,1421889675
1997,Cynoglossidae,2523,1431204986
1997,Leiognathidae,13122,1431204986
1997,Lutjanidae,14266,1431204986
1997,Mullidae,995,1431204986
1997,Percoidei,59477,1431204986
1997,Polynemidae,1535,1431204986
1997,Serranidae,14431,1431204986
1997,Siganus spp,11184,1431204986
1997,Tenualosa ilisha,9306,1431204986
1997,Upeneus spp,6628,1431204986
1998,Cynoglossidae,2158,1626022123
1998,Leiognathidae,9899,1626022123
1998,Lutjanidae,17820,1626022123
1998,Mullidae,654,1626022123
1998,Percoidei,52583,1626022123
1998,Polynemidae,2000,1626022123
1998,Serranidae,14852,1626022123
1998,Siganus spp,9395,1626022123
1998,Tenualosa ilisha,10824,1626022123
1998,Upeneus spp,7498,1626022123
1999,Cynoglossidae,2066,1658264538
1999,Leiognathidae,9757,1658264538
1999,Lutjanidae,13654,1658264538
1999,Mullidae,1489,1658264538
1999,Percoidei,54015,1658264538
1999,Polynemidae,2829,1658264538
1999,Serranidae,15365,1658264538
1999,Siganus spp,9039,1658264538
1999,Tenualosa ilisha,9558,1658264538
1999,Upeneus spp,7716,1658264538
2000,Cynoglossidae,2137,1830049559
2000,Leiognathidae,5369,1830049559
2000,Lutjanidae,13980,1830049559
2000,Mullidae,1460,1830049559
2000,Percoidei,58778,1830049559
2000,Polynemidae,2248,1830049559
2000,Serranidae,27916,1830049559
2000,Siganus spp,12571,1830049559
2000,Tenualosa ilisha,8434,1830049559
2000,Upeneus spp,9017,1830049559
2001,Cynoglossidae,1923,1850145890
2001,Leiognathidae,7089,1850145890
2001,Lutjanidae,13099,1850145890
2001,Mullidae,4704,1850145890
2001,Percoidei,40280,1850145890
2001,Polynemidae,2323,1850145890
2001,Serranidae,32214,1850145890
2001,Siganus spp,13959,1850145890
2001,Tenualosa ilisha,8123,1850145890
2001,Upeneus spp,15313,1850145890
2002,Cynoglossidae,1989,1803263362
2002,Leiognathidae,13761,1803263362
2002,Lutjanidae,10796,1803263362
2002,Mullidae,2640,1803263362
2002,Percoidei,54013,1803263362
